Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 我 并 不 反对 漂亮 的 客房 ， 特别 是因为 我们 认识 的 每个 人 都 住 在 30 秒 之外 的 地方 ！ “ ” ,你 在 嘲笑 我 吗 ？ ,“ ” 不 ， 我 不是 在 嘲笑 你 ， 也 不是 在 嘲笑 你 漂亮 的 客房 . “ ” ,anger,anger,neutral,negative,negative,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 你 知道 ， 我 喜欢 和 你 一起 做 填字游戏 ， 亲爱 的 ！ “ ” ,“ ” 啊 ， 我 也 是 。 “ 现在 让 我们 完成 这个 ， 然后 去 睡觉 。 ” ,“ ” 好 的 ！ 只 剩下 一个 ， 三个 字母 的 单词 ， 不是 狗 而是 “ ” ,joy,joy,neutral,positive,positive,neutral
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 啊 ， 我 也 是 。 “ 现在 让 我们 完成 这个 ， 然后 去 睡觉 。 ” ,“ ” 好 的 ！ 只 剩下 一个 ， 三个 字母 的 单词 ， 不是 狗 而是 “ ” ,猫 。 ,joy,neutral,neutral,positive,neutral,neutral
Monica,Joey,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 好 的 ！ 只 剩下 一个 ， 三个 字母 的 单词 ， 不是 狗 而是 “ ” ,猫 。 ,是 的 ！ 你 太 聪明 了 ！ 我爱你 。 ,neutral,neutral,joy,neutral,neutral,positive
Joey,Monica,"[0.574, 0.614, 0.297, 0.545, 0.455]",猫 。 ,是 的 ！ 你 太 聪明 了 ！ 我爱你 。 ,我 也 爱 你 。 ,neutral,joy,joy,neutral,positive,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 我 从来 都 不 糟糕 ， 我 其实 不想 让 你 知道 我 有 多 好 ！ “ ” ,为什么 ？ ,我 不 知道 。 ,neutral,surprise,neutral,neutral,positive,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",为什么 ？ ,我 不 知道 。 ,这 太棒了 ！ 现在 我们 可以 参加 双打比赛 了 ！ ,surprise,neutral,joy,positive,neutral,positive
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",我 不 知道 。 ,这 太棒了 ！ 现在 我们 可以 参加 双打比赛 了 ！ ,那 是 ,neutral,joy,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 嘿 。 好 吧 ， 我 又 给 了 他 一次 机会 ， 但 蒂姆 有 “ ” ,但是 ,“ ” 不 ！ 不 不 ！ 他 完全 不称职 。 我 打电话 给 向 我 推荐 他 的 厨师 。 他 说 ： “ 哈哈 ！ ” “ 抓住 你 了 ！ ” ,neutral,neutral,disgust,neutral,neutral,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",但是 ,“ ” 不 ！ 不 不 ！ 他 完全 不称职 。 我 打电话 给 向 我 推荐 他 的 厨师 。 他 说 ： “ 哈哈 ！ ” “ 抓住 你 了 ！ ” ,“ ” 好 的 。 “ 好 吧 ， 但 你 今天 不能 解雇 他 。 ” ,neutral,disgust,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 不 ！ 不 不 ！ 他 完全 不称职 。 我 打电话 给 向 我 推荐 他 的 厨师 。 他 说 ： “ 哈哈 ！ ” “ 抓住 你 了 ！ ” ,“ ” 好 的 。 “ 好 吧 ， 但 你 今天 不能 解雇 他 。 ” ,为什么 不 呢 ？ ！ ,disgust,neutral,anger,negative,neutral,negative
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 好 的 。 “ 好 吧 ， 但 你 今天 不能 解雇 他 。 ” ,为什么 不 呢 ？ ！ ,因为 我 今天 要 甩 了 他 。 ,neutral,anger,neutral,neutral,negative,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",为什么 不 呢 ？ ！ ,因为 我 今天 要 甩 了 他 。 ,什么 ？ 你 说 他 很 可爱 ！ ,anger,neutral,surprise,negative,neutral,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",因为 我 今天 要 甩 了 他 。 ,什么 ？ 你 说 他 很 可爱 ！ ,他 ,neutral,surprise,neutral,neutral,positive,neutral
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",什么 ？ 你 说 他 很 可爱 ！ ,他 ,只是 不要 拿 起 你 的 电话 。 ,surprise,neutral,neutral,positive,neutral,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",他 ,只是 不要 拿 起 你 的 电话 。 ,"“ ” 然后 他 就 过来 了 ！ “ ” 我 很 担心 你 。 "" "" "" "" 厄克 ！ “ 像 个 男人 ！ ” ",neutral,neutral,disgust,neutral,neutral,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",只是 不要 拿 起 你 的 电话 。 ,"“ ” 然后 他 就 过来 了 ！ “ ” 我 很 担心 你 。 "" "" "" "" 厄克 ！ “ 像 个 男人 ！ ” ",什么 ？ 所以 现在 我 不能 解雇 他 了 ？ ,neutral,disgust,surprise,neutral,negative,positive
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]","“ ” 然后 他 就 过来 了 ！ “ ” 我 很 担心 你 。 "" "" "" "" 厄克 ！ “ 像 个 男人 ！ ” ",什么 ？ 所以 现在 我 不能 解雇 他 了 ？ ,“ ” 你 不能 在 解雇 他 的 当天 就 把 他 甩 了 ， 他会 自杀 的 . “ ” ,disgust,surprise,sadness,negative,positive,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",什么 ？ 所以 现在 我 不能 解雇 他 了 ？ ,“ ” 你 不能 在 解雇 他 的 当天 就 把 他 甩 了 ， 他会 自杀 的 . “ ” ,“ ” 好 吧 ， 那么 ， 我 今天 就 解雇 他 ， 你 再 和 他 约会 一个 星期 。 “ ” ,surprise,sadness,neutral,positive,negative,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 你 不能 在 解雇 他 的 当天 就 把 他 甩 了 ， 他会 自杀 的 . “ ” ,“ ” 好 吧 ， 那么 ， 我 今天 就 解雇 他 ， 你 再 和 他 约会 一个 星期 。 “ ” ,“ ” 你 在 开玩笑 吗 ？ ！ 再 喝 一周 ， 我 就 杀 了 “ ” ,sadness,neutral,disgust,negative,neutral,negative
Monica,Phoebe,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 好 吧 ， 那么 ， 我 今天 就 解雇 他 ， 你 再 和 他 约会 一个 星期 。 “ ” ,“ ” 你 在 开玩笑 吗 ？ ！ 再 喝 一周 ， 我 就 杀 了 “ ” ,“ ” 好 吧 ， 好 吧 ， 那 我们 今天 一起 做 ， 他 只 需要 处理 它 ！ “ ” ,neutral,disgust,neutral,neutral,negative,neutral
Phoebe,Monica,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 你 在 开玩笑 吗 ？ ！ 再 喝 一周 ， 我 就 杀 了 “ ” ,“ ” 好 吧 ， 好 吧 ， 那 我们 今天 一起 做 ， 他 只 需要 处理 它 ！ “ ” ,好 的 。 但 问题 是 谁 先 走 。 因为 谁 第二个 就是 婊子 。 ,disgust,neutral,sadness,negative,neutral,negative
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 嗯 ， 我 想 我 得 走 了 。 “ ” ,“ ” 哦 ， 我 的 冰凌 。 我会 等 你 的 。 “ 你 知道 你 要 去 多久 吗 ？ ” ,“ ” 好 吧 ， 直到 我们 找到 一种 替代 燃料 的 能源 . “ ” ,sadness,sadness,neutral,negative,negative,neutral
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 好 吧 ， 直到 我们 找到 一种 替代 燃料 的 能源 . “ ” ,“ ” 哦 。 好 吧 ， 我 每天 都 给 你 打电话 。 “ 也门 ， 也 门路 15 号 。 ” ,“ ” 好 的 ， 再见 。 “ 再见 。 ” ,neutral,neutral,sadness,neutral,neutral,negative
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 好 的 ， 再见 。 “ 再见 。 ” ,钱德 ？ ,不 ！ ,sadness,neutral,anger,negative,neutral,negative
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",不 ！ ,钱德 ！ ,珍妮 丝 ！ ,anger,surprise,surprise,negative,positive,positive
Chandler,Janice,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 我 必须 再 吻 你 最后 一次 ， 你 还 说 我 一上 飞机 你 就 走 ！ “ ” ,不 ！ 不 ！ 我 想 看 你 起飞 。 ,“ ” 好 吧 ， 那 我 想 我 要 去 也门 了 ！ 我要 去 也门 ！ “ 我们 到 也门 后 ， 我能 和 你 住在一起 吗 ？ ” ,sadness,neutral,joy,negative,neutral,positive
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 哦 ， 我 的 新 助理 正在 工作 ， 是 的 . “ ” ,你 给 她 这份 工作 她 高兴 吗 ？ ,“ ” 哦 ， 我 的 新 助理 很 高兴 我 雇用 了 我 的 新 助理 。 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",你 给 她 这份 工作 她 高兴 吗 ？ ,“ ” 哦 ， 我 的 新 助理 很 高兴 我 雇用 了 我 的 新 助理 。 “ ” ,你好 ？ ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Paul,"[0.635, 0.354, 0.521, 0.552, 0.469]",这里 太 隐蔽 了 。 ,我 知道 。 我 喜欢 这里 。 ,我 觉得 我们 是 世界 上仅 有 的 两个 人 。 哎呀 。 抱歉 。 ,neutral,joy,joy,neutral,positive,positive
Rachel,Paul,"[0.635, 0.354, 0.521, 0.552, 0.469]",我 觉得 我们 是 世界 上仅 有 的 两个 人 。 哎呀 。 抱歉 。 ,怎么 了 ， 亲爱 的 ？ 你 看到 一只 小老鼠 了 吗 ？ ,“ ” 不 - 不 ！ 大熊 ！ 大熊 在 外面 ！ “ 我 想 我 - 我会 你 实际上 ， 你 能 去 检查一下 吗 ？ ” ,joy,neutral,fear,positive,neutral,negative
Rachel,Paul,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 不 - 不 ！ 大熊 ！ 大熊 在 外面 ！ “ 我 想 我 - 我会 你 实际上 ， 你 能 去 检查一下 吗 ？ ” ,“ ” 亲爱 的 ， 我们 这里 没有 熊 . “ ” ,“ ” 嗯 ， 好 的 。 你 能 给 我 一个 “ ” 吗 ,fear,neutral,neutral,negative,neutral,neutral
Rachel,Paul,"[0.635, 0.354, 0.521, 0.552, 0.469]",“ ” 嗯 ， 好 的 。 你 能 给 我 一个 “ ” 吗 ,好 的 。 我 右后卫 回来 。 ,好 的 。 什么 ？ 你 在 这里 做 什么 ？ ,neutral,neutral,surprise,neutral,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",好 的 。 什么 ？ 你 在 这里 做 什么 ？ ,什么 是 ,我 和保罗 一 起来 的 ！ ,surprise,neutral,anger,positive,neutral,negative
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",什么 是 ,我 和保罗 一 起来 的 ！ ,“ ” 是 的 ， 我 认得 脚踝 ！ “ ” ,neutral,anger,neutral,neutral,negative,neutral
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",我 和保罗 一 起来 的 ！ ,“ ” 是 的 ， 我 认得 脚踝 ！ “ ” ,起床 ！ ,anger,neutral,anger,negative,neutral,negative
Rachel,Paul,"[0.635, 0.354, 0.521, 0.552, 0.469]",起床 ！ ,给 你 ， 亲爱 的 ！ ,啊 。 谢谢 ！ ,anger,joy,joy,negative,positive,positive
Ross,Phoebe,"[0.722, 0.489, 0.6, 0.533, 0.356]",鳗鱼 重要性 的 教训 。 ,“ 哦 ， ” ,“ ” 也许 吧 。 现在 我 很 好奇 ， 在 那些 少女 的 尖叫声 中 ， 你 会 在 什么 时候 开始 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 也许 吧 。 现在 我 很 好奇 ， 在 那些 少女 的 尖叫声 中 ， 你 会 在 什么 时候 开始 “ ” ,“ ” 好 吧 ， 我们 没有 “ ” ,“ ” 我 很 抱歉 我 不得不 采取 如此 激烈 的 措施 来 表明 我 的 观点 ， 但 我 听 着 ， 我 只是 希望 你们 安全 。 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Brenda,"[0.648, 0.375, 0.386, 0.58, 0.477]",我 在 倾斜 。 这 是 我 倾斜 的 地方 。 ,好 的 。 （ 走 过去 ， 抖松 沙发 上 的 枕头 。 ,布伦达 是 一只 蜜蜂 ！ ,neutral,neutral,fear,neutral,neutral,negative
Chandler,Brenda,"[0.648, 0.375, 0.386, 0.58, 0.477]",布伦达 是 一只 蜜蜂 ！ ,什么 ？ ,是 的 ！ 它 飞进 了 你 的 衬衫 里 ， 你 最好 解开 扣子 ， 以免 它 刺痛 你 ！ ,fear,surprise,anger,negative,positive,negative
Chandler,Brenda,"[0.648, 0.375, 0.386, 0.58, 0.477]",是 的 ！ 它 飞进 了 你 的 衬衫 里 ， 你 最好 解开 扣子 ， 以免 它 刺痛 你 ！ ,我 想 我 知道 这是 怎么回事 。 ,真的 吗 ？ ,anger,disgust,neutral,negative,negative,neutral
Chandler,Brenda,"[0.648, 0.375, 0.386, 0.58, 0.477]",真的 吗 ？ ,“ ” 听 着 ， 我 知道 你 的 妻子 是 同性恋 ， 这 一定 很难 接受 ， 但 这 是 不 对 的 。 “ 你 结婚 了 。 ” ,我 完全 理解 。 我 可以 吗 ,neutral,disgust,neutral,neutral,negative,neutral
Joey,Director,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 我 知道 ， 这 是 我 能 从 他们 那里 得到 的 最好 的 东西 了 。 “ ” ,“ ” 嗯 ， 人们 ！ “ ” ,“ 人们 ， 人们 ， 人们 。 ” ,neutral,sadness,neutral,neutral,negative,neutral
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 嘿 ， 我 做 得够 整齐 吗 ？ “ ” ,“ ” 是 的 ， 他们 很 好 。 “ ” ,是 啊 ？ ,neutral,neutral,joy,neutral,neutral,positive
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",是 啊 ？ ,“ ” 如果 有人 问起 ， 我们 就 说 是 本 对 他们 说 的 。 哦 ！ “ 所以 你 邀请 了 瑞秋 ？ ” ,一定 。 为什么 不 ？ ,joy,surprise,neutral,positive,positive,neutral
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",一定 。 为什么 不 ？ ,真的 ？ ,是 啊 ？ ,neutral,surprise,neutral,neutral,positive,neutral
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",是 啊 ？ ,我 不 认为 我 和 我 的 旧情 人 在 一起 会 很 舒服 。 ,“ ” 等 - 等 - 等 ， 你 是不是 ， 你 是不是 认为 ， 也许 我们 不 应该 邀请 她 ？ “ ” ,neutral,sadness,fear,neutral,negative,negative
Ross,Emily,"[0.722, 0.489, 0.6, 0.533, 0.356]",当然 可以 。 ,伯爵 茶 ？ ,“ ” 嗯 ？ “ 好 吧 ， 你 想 邀请 谁 都 可以 。 ” ,neutral,neutral,neutral,neutral,neutral,neutral
Phoebe,Rachel,"[0.6, 0.48, 0.31, 0.46, 0.56]",嘿 ！ 医生 怎么样 ？ ,“ 哦 ， 一切 都 很 顺利 。 ” ,好 。 ,neutral,joy,neutral,neutral,positive,neutral
Phoebe,Ross,"[0.6, 0.48, 0.31, 0.46, 0.56]",好 。 ,“ ” 哦 ， 嘿 ， 给 他们 看看 你 子宫 的 照片 。 “ ” ,哦 。 ,neutral,neutral,joy,neutral,neutral,positive
Phoebe,Nurse,"[0.6, 0.48, 0.31, 0.46, 0.56]",“ ” 嗯 ， 他 大概 三十岁 出头 ， 很 有 魅力 。 “ ” ,我 想 我 知道 你 在 说 谁 。 ,“ ” 哦 ， 耶 ！ 棒极了 ！ “ 好 吧 ， 他 住 几号 房间 ？ ” ,neutral,neutral,joy,neutral,neutral,positive
Joey,Nurse,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 嗯 ， 她 和 我 在 一起 。 “ 德雷克 · 雷莫雷 医生 。 ” ,哪个 德雷克 医生 ？ ,雷莫雷 。 是 葡萄牙语 。 我们 需要 这些 信息 。 我 是 个 医生 。 ,neutral,neutral,neutral,neutral,neutral,neutral
Joey,Nurse,"[0.574, 0.614, 0.297, 0.545, 0.455]",雷莫雷 。 是 葡萄牙语 。 我们 需要 这些 信息 。 我 是 个 医生 。 ,这家 医院 的 医生 ？ ,该死 的 女人 ， 我们 正在 失去 宝贵 的 时间 ！ 现在 你 想 让 这个 人 的 血流 到 你 头上 吗 ？ ,neutral,surprise,anger,neutral,positive,negative
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",该死 的 女人 ， 我们 正在 失去 宝贵 的 时间 ！ 现在 你 想 让 这个 人 的 血流 到 你 头上 吗 ？ ,手 。 ,手 ！ ,anger,neutral,neutral,negative,neutral,neutral
Joey,Nurse,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 他 是 我 的 一个 病人 ， 我 已经 治疗 他 好几年 了 ！ “ ” ,他 在 816 房间 。 ,“ 816 ， 谢谢 ！ ” ,neutral,neutral,joy,neutral,neutral,positive
Joey,Phoebe,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ 816 ， 谢谢 ！ ” ,谢谢 。 ,他 叫 什么 名字 ？ ,joy,neutral,neutral,positive,neutral,neutral
Phoebe,Joey,"[0.6, 0.48, 0.31, 0.46, 0.56]",谢谢 。 ,他 叫 什么 名字 ？ ,不 ！ ,neutral,neutral,surprise,neutral,neutral,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",是 啊 。 ,哦 ， 我 的 上帝 。 ,我 知道 。 ,neutral,surprise,neutral,neutral,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ 好 了 ， 我 得 走 了 。 ” ,哇 哦 ！ 什么 ？ 为什么 ？ ！ ,“ ” 嗯 ， 我 得 去 和 邦 妮 分手 了 。 “ ” ,neutral,surprise,sadness,neutral,positive,negative
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",哇 哦 ！ 什么 ？ 为什么 ？ ！ ,“ ” 嗯 ， 我 得 去 和 邦 妮 分手 了 。 “ ” ,这里 ？ ！ 现在 ？ ！ ,surprise,sadness,surprise,positive,negative,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 嗯 ， 我 得 去 和 邦 妮 分手 了 。 “ ” ,这里 ？ ！ 现在 ？ ！ ,“ ” 嗯 ， 是 的 。 “ ” ,sadness,surprise,neutral,negative,positive,neutral
Ross,Chandler,"[0.722, 0.489, 0.6, 0.533, 0.356]",发生 了 什么 ？ ,“ ” 他 不会 成功 的 ， 他 被困 在 芝加哥 了 . “ ” ,“ ” 哦 ， 伙计 ！ “ 芝加哥 ， 太 幸运 了 ！ ” ,surprise,sadness,joy,positive,negative,positive
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 他 不会 成功 的 ， 他 被困 在 芝加哥 了 . “ ” ,“ ” 哦 ， 伙计 ！ “ 芝加哥 ， 太 幸运 了 ！ ” ,“ ” 愚蠢 、 无用 的 加拿大 货币 ！ “ ” ,sadness,joy,anger,negative,positive,negative
Rachel,Mr. Waltham,"[0.635, 0.354, 0.521, 0.552, 0.469]",真的 ？ ,你 会 打电话 给 他 吗 ？ ,是 的 ！ ,surprise,neutral,joy,positive,neutral,positive
Joey,Rachel,"[0.574, 0.614, 0.297, 0.545, 0.455]",嘿 ！ ,嘿 ！ ,你 拿 的 是 什么 ？ ,neutral,neutral,neutral,neutral,neutral,neutral
Rachel,Joey,"[0.635, 0.354, 0.521, 0.552, 0.469]",嘿 ！ ,你 拿 的 是 什么 ？ ,“ 哦 ， 是 豆腐 蛋糕 。 ” “ 你 想要 一些 吗 ？ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",你 今晚 要 做 什么 ？ ,啊哈 ？ 呃 ,哥们 ！ 哥们 ！ ,neutral,neutral,surprise,neutral,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",啊哈 ？ 呃 ,哥们 ！ 哥们 ！ ,“ ” 哦 ！ 抱歉 。 “ 呃 ， 我 和 菲比 有 计划 ， 怎么 了 ？ ” ,neutral,surprise,neutral,neutral,positive,neutral
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",哥们 ！ 哥们 ！ ,“ ” 哦 ！ 抱歉 。 “ 呃 ， 我 和 菲比 有 计划 ， 怎么 了 ？ ” ,“ ” 哦 ， 是 吗 ？ “ 莫妮卡 说 她 9 点有 个 约会 。 ” ,surprise,neutral,surprise,positive,neutral,positive
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 哦 ！ 抱歉 。 “ 呃 ， 我 和 菲比 有 计划 ， 怎么 了 ？ ” ,“ ” 哦 ， 是 吗 ？ “ 莫妮卡 说 她 9 点有 个 约会 。 ” ,什么 ？ 今晚 ？ ！ ,neutral,surprise,surprise,neutral,positive,positive
Chandler,Joey,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 哦 ， 是 吗 ？ “ 莫妮卡 说 她 9 点有 个 约会 。 ” ,什么 ？ 今晚 ？ ！ ,莫妮卡 是 这么 说 的 。 ,surprise,surprise,neutral,positive,positive,neutral
Joey,Chandler,"[0.574, 0.614, 0.297, 0.545, 0.455]",什么 ？ 今晚 ？ ！ ,莫妮卡 是 这么 说 的 。 ,在 她 给 我 做 了 那次 演讲 之后 ？ ！ ,surprise,neutral,surprise,positive,neutral,positive
Chandler,Ross,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 好 的 ， 这 盏灯 在 同一个 地方 吗 ？ “ ” ,谁 在乎 ？ 我 排斥 女人 。 ,不 不 不 不 不 不 不 ！ 你 不能 进来 ！ 罗斯 没 穿衣服 。 ,neutral,disgust,surprise,neutral,negative,positive
Ross,Jill,"[0.722, 0.489, 0.6, 0.533, 0.356]",嗨 ， 吉尔 ！ ,嘿 ！ ,嗨 。 ,joy,joy,neutral,positive,positive,neutral
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",嗨 。 ,雷切尔 。 ,“ ” 瑞秋 ！ “ 好 吧 ， 你 — — 你 不 在家 ， 你 — — 你 就 在 这里 。 ” ,neutral,neutral,surprise,neutral,neutral,positive
Rachel,Ross,"[0.635, 0.354, 0.521, 0.552, 0.469]",雷切尔 。 ,“ ” 瑞秋 ！ “ 好 吧 ， 你 — — 你 不 在家 ， 你 — — 你 就 在 这里 。 ” ,“ ” 是 的 ， 我 知道 ， 我 打赌 你 认为 这会 很 奇怪 。 “ 但 事实 并非如此 ！ ” ,neutral,surprise,joy,neutral,positive,positive
Ross,Rachel,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 瑞秋 ！ “ 好 吧 ， 你 — — 你 不 在家 ， 你 — — 你 就 在 这里 。 ” ,“ ” 是 的 ， 我 知道 ， 我 打赌 你 认为 这会 很 奇怪 。 “ 但 事实 并非如此 ！ ” ,“ ” 好 的 。 “ 好 吧 ， 我会 的 ， 嗯 ， 我会 在 午夜 前 把 她 送 回家 。 ” ,surprise,joy,neutral,positive,positive,neutral
Joey,Ross,"[0.574, 0.614, 0.297, 0.545, 0.455]",“ ” 等 一下 ， 我 可以 主演 ！ “ ” ,或者 那个 。 ,我 不能 写 ！ ,joy,neutral,anger,positive,neutral,negative
Chandler,Eric,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 苏 ， 啊 ， 埃里克 ， 你 是 做 什么 摄影 的 ？ “ ” ,“ ” 哦 ， 主要 是 时装 ， 所以 有时 可能 会 有 模特 在 这里 ， 我 希望 那 很酷 。 “ ” ,“ ” 是 的 ， 那 很酷 。 因为 我 这里 有 模特 ， 你 知道 . 。 从来 没有 。 “ ” ,neutral,neutral,neutral,neutral,neutral,neutral
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",“ ” 尽管 情况 很 糟糕 ， 但 我 实际上 玩得 很 开心 。 “ 我 想 我 要 为 我 做 的 所有 蠢事 道歉 。 ” ,你 为什么 不 停止 做 蠢事 呢 ？ 那 你 就 不用 道歉 了 。 ,如果 我能 同时 做到 这两点 ， 我会 非常高兴 。 ,neutral,neutral,neutral,neutral,neutral,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",你 为什么 不 停止 做 蠢事 呢 ？ 那 你 就 不用 道歉 了 。 ,如果 我能 同时 做到 这两点 ， 我会 非常高兴 。 ,“ ” 好 吧 ， 我 我 得 问 一下 。 “ ” ,neutral,neutral,sadness,neutral,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",如果 我能 同时 做到 这两点 ， 我会 非常高兴 。 ,“ ” 好 吧 ， 我 我 得 问 一下 。 “ ” ,什么 ？ ,neutral,sadness,neutral,neutral,negative,neutral
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 好 吧 ， 我 我 得 问 一下 。 “ ” ,什么 ？ ,如果 我 再 变胖 ， 你 会 和 我 分手 吗 ？ ,sadness,neutral,fear,negative,neutral,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",什么 ？ ,如果 我 再 变胖 ， 你 会 和 我 分手 吗 ？ ,什么 ？ ,neutral,fear,surprise,neutral,negative,positive
Monica,Chandler,"[0.713, 0.457, 0.457, 0.66, 0.511]",如果 我 再 变胖 ， 你 会 和 我 分手 吗 ？ ,什么 ？ ,“ ” 嗯 ， 你 和 朱莉 · 格拉 思 分手 了 ！ “ 她 的 体重 能 增加 多少 ？ ” ,fear,surprise,anger,negative,positive,negative
Chandler,Monica,"[0.648, 0.375, 0.386, 0.58, 0.477]",什么 ？ ,“ ” 嗯 ， 你 和 朱莉 · 格拉 思 分手 了 ！ “ 她 的 体重 能 增加 多少 ？ ” ,一百四十 五 英镑 。 ,surprise,anger,disgust,positive,negative,negative
Ross,Monica,"[0.722, 0.489, 0.6, 0.533, 0.356]",“ ” 是 的 ， 是 的 。 每次 都 在 嘴唇 上 ！ 为什么 ？ ！ “ 为什么 在 嘴唇 上 ？ ！ ” ,“ ” 弗兰妮 来 了 。 “ 嗯 ， 她 见到 我 不 高兴 吗 ？ ” ,“ ” 等 一下 ， 你 对 我 好点 ！ 好 吧 ？ “ 我 带 你 来 这里 不是 为了 让 你 伏击 她 。 ” ,anger,joy,anger,negative,positive,negative
Monica,Ross,"[0.713, 0.457, 0.457, 0.66, 0.511]",“ ” 弗兰妮 来 了 。 “ 嗯 ， 她 见到 我 不 高兴 吗 ？ ” ,“ ” 等 一下 ， 你 对 我 好点 ！ 好 吧 ？ “ 我 带 你 来 这里 不是 为了 让 你 伏击 她 。 ” ,是 弗兰妮 发现 了 你 的 ,joy,anger,neutral,positive,negative,neutral
